,accuracy,phone,layer,strat,voicing,articulation,model,language,phone_type
36,0.0,x,18,1,other,other,tera-eng,hindi,
37,0.0,z,18,1,other,dental,tera-eng,hindi,
38,0.0,ã,18,1,other,other,tera-eng,hindi,
39,0.0,ãː,18,1,other,other,tera-eng,hindi,
40,0.0,æ,18,1,other,other,tera-eng,hindi,
41,0.0,æː,18,1,other,other,tera-eng,hindi,
42,0.0,ŋ,18,1,other,other,tera-eng,hindi,
43,0.0,ũ,18,1,other,other,tera-eng,hindi,
44,0.0,ũː,18,1,other,other,tera-eng,hindi,
45,0.0,ɑ,18,1,other,other,tera-eng,hindi,
46,0.0,ɔ,18,1,other,other,tera-eng,hindi,
47,0.0,ɔː,18,1,other,other,tera-eng,hindi,
48,0.0,ɖ,18,1,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,18,1,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,18,1,other,other,tera-eng,hindi,
51,0.0,ə̃,18,1,other,other,tera-eng,hindi,
52,0.0,ɛ,18,1,other,other,tera-eng,hindi,
53,0.0,ɡ,18,1,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,18,1,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,18,1,other,other,tera-eng,hindi,
56,0.0,ɦ,18,1,other,other,tera-eng,hindi,
57,0.0,ɪ,18,1,other,other,tera-eng,hindi,
58,0.0,ɲ,18,1,other,other,tera-eng,hindi,
59,0.0,ɳ,18,1,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,18,1,other,other,tera-eng,hindi,
61,0.0,ɹ̩,18,1,other,other,tera-eng,hindi,
62,0.0,ɽ,18,1,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,18,1,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,18,1,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,18,1,other,other,tera-eng,hindi,
66,0.0,ʈ,18,1,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,18,1,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,18,1,other,other,tera-eng,hindi,
69,0.0,ʌ,18,1,other,other,tera-eng,hindi,
70,0.0,θ,18,1,other,other,tera-eng,hindi,
71,0.0,ẽ,18,1,other,other,tera-eng,hindi,
0,0.0,SIL,18,2,other,other,tera-eng,hindi,
1,0.0,a,18,2,other,other,tera-eng,hindi,
2,0.0,aː,18,2,other,other,tera-eng,hindi,
3,0.0,b,18,2,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,18,2,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,18,2,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,18,2,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,18,2,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,18,2,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,18,2,other,other,tera-eng,hindi,
10,0.0,f,18,2,other,other,tera-eng,hindi,
11,0.0,h,18,2,other,other,tera-eng,hindi,
12,0.0,i,18,2,other,other,tera-eng,hindi,
13,0.0,iː,18,2,other,other,tera-eng,hindi,
14,0.0,j,18,2,other,other,tera-eng,hindi,
15,0.0,k,18,2,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,18,2,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,18,2,other,dental,tera-eng,hindi,
18,0.0,m,18,2,other,other,tera-eng,hindi,
19,0.0,n,18,2,other,dental,tera-eng,hindi,
20,0.0,o,18,2,other,other,tera-eng,hindi,
21,0.0,p,18,2,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,18,2,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,18,2,other,other,tera-eng,hindi,
24,0.0,r,18,2,other,dental,tera-eng,hindi,
25,0.0,r̩,18,2,other,dental,tera-eng,hindi,
26,0.0,s,18,2,other,dental,tera-eng,hindi,
27,0.0,spn,18,2,other,other,tera-eng,hindi,
28,0.0,t,18,2,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,18,2,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,18,2,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,18,2,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,18,2,other,other,tera-eng,hindi,
33,0.0,uː,18,2,other,other,tera-eng,hindi,
34,0.0,v,18,2,other,other,tera-eng,hindi,
35,0.0,w,18,2,other,other,tera-eng,hindi,
36,0.0,x,18,2,other,other,tera-eng,hindi,
37,0.0,z,18,2,other,dental,tera-eng,hindi,
38,0.0,ã,18,2,other,other,tera-eng,hindi,
39,0.0,ãː,18,2,other,other,tera-eng,hindi,
40,0.0,æ,18,2,other,other,tera-eng,hindi,
41,0.0,æː,18,2,other,other,tera-eng,hindi,
42,0.0,ŋ,18,2,other,other,tera-eng,hindi,
43,0.0,ũ,18,2,other,other,tera-eng,hindi,
44,0.0,ũː,18,2,other,other,tera-eng,hindi,
45,0.0,ɑ,18,2,other,other,tera-eng,hindi,
46,0.0,ɔ,18,2,other,other,tera-eng,hindi,
47,0.0,ɔː,18,2,other,other,tera-eng,hindi,
48,0.0,ɖ,18,2,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,18,2,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,18,2,other,other,tera-eng,hindi,
51,0.0,ə̃,18,2,other,other,tera-eng,hindi,
52,0.0,ɛ,18,2,other,other,tera-eng,hindi,
53,0.0,ɡ,18,2,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,18,2,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,18,2,other,other,tera-eng,hindi,
56,0.0,ɦ,18,2,other,other,tera-eng,hindi,
57,0.0,ɪ,18,2,other,other,tera-eng,hindi,
58,0.0,ɲ,18,2,other,other,tera-eng,hindi,
59,0.0,ɳ,18,2,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,18,2,other,other,tera-eng,hindi,
61,0.0,ɹ̩,18,2,other,other,tera-eng,hindi,
62,0.0,ɽ,18,2,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,18,2,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,18,2,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,18,2,other,other,tera-eng,hindi,
66,0.0,ʈ,18,2,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,18,2,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,18,2,other,other,tera-eng,hindi,
69,0.0,ʌ,18,2,other,other,tera-eng,hindi,
70,0.0,θ,18,2,other,other,tera-eng,hindi,
71,0.0,ẽ,18,2,other,other,tera-eng,hindi,
0,0.0,SIL,18,3,other,other,tera-eng,hindi,
1,0.0,a,18,3,other,other,tera-eng,hindi,
2,0.0,aː,18,3,other,other,tera-eng,hindi,
3,0.0,b,18,3,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,18,3,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,18,3,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,18,3,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,18,3,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,18,3,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,18,3,other,other,tera-eng,hindi,
10,0.0,f,18,3,other,other,tera-eng,hindi,
11,0.0,h,18,3,other,other,tera-eng,hindi,
12,0.0,i,18,3,other,other,tera-eng,hindi,
13,0.0,iː,18,3,other,other,tera-eng,hindi,
14,0.0,j,18,3,other,other,tera-eng,hindi,
15,0.0,k,18,3,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,18,3,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,18,3,other,dental,tera-eng,hindi,
18,0.0,m,18,3,other,other,tera-eng,hindi,
19,0.0,n,18,3,other,dental,tera-eng,hindi,
20,0.0,o,18,3,other,other,tera-eng,hindi,
21,0.0,p,18,3,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,18,3,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,18,3,other,other,tera-eng,hindi,
24,0.0,r,18,3,other,dental,tera-eng,hindi,
25,0.0,r̩,18,3,other,dental,tera-eng,hindi,
26,0.0,s,18,3,other,dental,tera-eng,hindi,
27,0.0,spn,18,3,other,other,tera-eng,hindi,
28,0.0,t,18,3,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,18,3,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,18,3,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,18,3,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,18,3,other,other,tera-eng,hindi,
33,0.0,uː,18,3,other,other,tera-eng,hindi,
34,0.0,v,18,3,other,other,tera-eng,hindi,
35,0.0,w,18,3,other,other,tera-eng,hindi,
36,0.0,x,18,3,other,other,tera-eng,hindi,
37,0.0,z,18,3,other,dental,tera-eng,hindi,
38,0.0,ã,18,3,other,other,tera-eng,hindi,
39,0.0,ãː,18,3,other,other,tera-eng,hindi,
40,0.0,æ,18,3,other,other,tera-eng,hindi,
41,0.0,æː,18,3,other,other,tera-eng,hindi,
42,0.0,ŋ,18,3,other,other,tera-eng,hindi,
43,0.0,ũ,18,3,other,other,tera-eng,hindi,
44,0.0,ũː,18,3,other,other,tera-eng,hindi,
45,0.0,ɑ,18,3,other,other,tera-eng,hindi,
46,0.0,ɔ,18,3,other,other,tera-eng,hindi,
47,0.0,ɔː,18,3,other,other,tera-eng,hindi,
48,0.0,ɖ,18,3,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,18,3,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,18,3,other,other,tera-eng,hindi,
51,0.0,ə̃,18,3,other,other,tera-eng,hindi,
52,0.0,ɛ,18,3,other,other,tera-eng,hindi,
53,0.0,ɡ,18,3,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,18,3,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,18,3,other,other,tera-eng,hindi,
56,0.0,ɦ,18,3,other,other,tera-eng,hindi,
57,0.0,ɪ,18,3,other,other,tera-eng,hindi,
58,0.0,ɲ,18,3,other,other,tera-eng,hindi,
59,0.0,ɳ,18,3,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,18,3,other,other,tera-eng,hindi,
61,0.0,ɹ̩,18,3,other,other,tera-eng,hindi,
62,0.0,ɽ,18,3,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,18,3,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,18,3,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,18,3,other,other,tera-eng,hindi,
66,0.0,ʈ,18,3,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,18,3,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,18,3,other,other,tera-eng,hindi,
69,0.0,ʌ,18,3,other,other,tera-eng,hindi,
70,0.0,θ,18,3,other,other,tera-eng,hindi,
71,0.0,ẽ,18,3,other,other,tera-eng,hindi,
0,0.0,SIL,18,4,other,other,tera-eng,hindi,
1,0.0,a,18,4,other,other,tera-eng,hindi,
2,0.0,aː,18,4,other,other,tera-eng,hindi,
3,0.0,b,18,4,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,18,4,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,18,4,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,18,4,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,18,4,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,18,4,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,18,4,other,other,tera-eng,hindi,
10,0.0,f,18,4,other,other,tera-eng,hindi,
11,0.0,h,18,4,other,other,tera-eng,hindi,
12,0.0,i,18,4,other,other,tera-eng,hindi,
13,0.0,iː,18,4,other,other,tera-eng,hindi,
14,0.0,j,18,4,other,other,tera-eng,hindi,
15,0.0,k,18,4,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,18,4,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,18,4,other,dental,tera-eng,hindi,
18,0.0,m,18,4,other,other,tera-eng,hindi,
19,0.0,n,18,4,other,dental,tera-eng,hindi,
20,0.0,o,18,4,other,other,tera-eng,hindi,
21,0.0,p,18,4,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,18,4,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,18,4,other,other,tera-eng,hindi,
24,0.0,r,18,4,other,dental,tera-eng,hindi,
25,0.0,r̩,18,4,other,dental,tera-eng,hindi,
26,0.0,s,18,4,other,dental,tera-eng,hindi,
27,0.0,spn,18,4,other,other,tera-eng,hindi,
28,0.0,t,18,4,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,18,4,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,18,4,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,18,4,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,18,4,other,other,tera-eng,hindi,
33,0.0,uː,18,4,other,other,tera-eng,hindi,
34,0.0,v,18,4,other,other,tera-eng,hindi,
35,0.0,w,18,4,other,other,tera-eng,hindi,
36,0.0,x,18,4,other,other,tera-eng,hindi,
37,0.0,z,18,4,other,dental,tera-eng,hindi,
38,0.0,ã,18,4,other,other,tera-eng,hindi,
39,0.0,ãː,18,4,other,other,tera-eng,hindi,
40,0.0,æ,18,4,other,other,tera-eng,hindi,
41,0.0,æː,18,4,other,other,tera-eng,hindi,
42,0.0,ŋ,18,4,other,other,tera-eng,hindi,
43,0.0,ũ,18,4,other,other,tera-eng,hindi,
44,0.0,ũː,18,4,other,other,tera-eng,hindi,
45,0.0,ɑ,18,4,other,other,tera-eng,hindi,
46,0.0,ɔ,18,4,other,other,tera-eng,hindi,
47,0.0,ɔː,18,4,other,other,tera-eng,hindi,
48,0.0,ɖ,18,4,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,18,4,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,18,4,other,other,tera-eng,hindi,
51,0.0,ə̃,18,4,other,other,tera-eng,hindi,
52,0.0,ɛ,18,4,other,other,tera-eng,hindi,
53,0.0,ɡ,18,4,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,18,4,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,18,4,other,other,tera-eng,hindi,
56,0.0,ɦ,18,4,other,other,tera-eng,hindi,
57,0.0,ɪ,18,4,other,other,tera-eng,hindi,
58,0.0,ɲ,18,4,other,other,tera-eng,hindi,
59,0.0,ɳ,18,4,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,18,4,other,other,tera-eng,hindi,
61,0.0,ɹ̩,18,4,other,other,tera-eng,hindi,
62,0.0,ɽ,18,4,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,18,4,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,18,4,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,18,4,other,other,tera-eng,hindi,
66,0.0,ʈ,18,4,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,18,4,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,18,4,other,other,tera-eng,hindi,
69,0.0,ʌ,18,4,other,other,tera-eng,hindi,
70,0.0,θ,18,4,other,other,tera-eng,hindi,
71,0.0,ẽ,18,4,other,other,tera-eng,hindi,
0,0.0,SIL,19,0,other,other,tera-eng,hindi,
1,0.0,a,19,0,other,other,tera-eng,hindi,
2,0.0,aː,19,0,other,other,tera-eng,hindi,
3,0.0,b,19,0,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,19,0,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,19,0,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,19,0,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,19,0,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,19,0,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,19,0,other,other,tera-eng,hindi,
10,0.0,f,19,0,other,other,tera-eng,hindi,
11,0.0,h,19,0,other,other,tera-eng,hindi,
12,0.0,i,19,0,other,other,tera-eng,hindi,
13,0.0,iː,19,0,other,other,tera-eng,hindi,
14,0.0,j,19,0,other,other,tera-eng,hindi,
15,0.0,k,19,0,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,19,0,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,19,0,other,dental,tera-eng,hindi,
18,0.0,m,19,0,other,other,tera-eng,hindi,
19,0.0,n,19,0,other,dental,tera-eng,hindi,
20,0.0,o,19,0,other,other,tera-eng,hindi,
21,0.0,p,19,0,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,19,0,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,19,0,other,other,tera-eng,hindi,
24,0.0,r,19,0,other,dental,tera-eng,hindi,
25,0.0,r̩,19,0,other,dental,tera-eng,hindi,
26,0.0,s,19,0,other,dental,tera-eng,hindi,
27,0.0,spn,19,0,other,other,tera-eng,hindi,
28,0.0,t,19,0,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,19,0,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,19,0,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,19,0,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,19,0,other,other,tera-eng,hindi,
33,0.0,uː,19,0,other,other,tera-eng,hindi,
34,0.0,v,19,0,other,other,tera-eng,hindi,
35,0.0,w,19,0,other,other,tera-eng,hindi,
36,0.0,x,19,0,other,other,tera-eng,hindi,
37,0.0,z,19,0,other,dental,tera-eng,hindi,
38,0.0,ã,19,0,other,other,tera-eng,hindi,
39,0.0,ãː,19,0,other,other,tera-eng,hindi,
40,0.0,æ,19,0,other,other,tera-eng,hindi,
41,0.0,æː,19,0,other,other,tera-eng,hindi,
42,0.0,ŋ,19,0,other,other,tera-eng,hindi,
43,0.0,ũ,19,0,other,other,tera-eng,hindi,
44,0.0,ũː,19,0,other,other,tera-eng,hindi,
45,0.0,ɑ,19,0,other,other,tera-eng,hindi,
46,0.0,ɔ,19,0,other,other,tera-eng,hindi,
47,0.0,ɔː,19,0,other,other,tera-eng,hindi,
48,0.0,ɖ,19,0,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,19,0,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,19,0,other,other,tera-eng,hindi,
51,0.0,ə̃,19,0,other,other,tera-eng,hindi,
52,0.0,ɛ,19,0,other,other,tera-eng,hindi,
53,0.0,ɡ,19,0,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,19,0,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,19,0,other,other,tera-eng,hindi,
56,0.0,ɦ,19,0,other,other,tera-eng,hindi,
57,0.0,ɪ,19,0,other,other,tera-eng,hindi,
58,0.0,ɲ,19,0,other,other,tera-eng,hindi,
59,0.0,ɳ,19,0,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,19,0,other,other,tera-eng,hindi,
61,0.0,ɹ̩,19,0,other,other,tera-eng,hindi,
62,0.0,ɽ,19,0,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,19,0,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,19,0,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,19,0,other,other,tera-eng,hindi,
66,0.0,ʈ,19,0,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,19,0,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,19,0,other,other,tera-eng,hindi,
69,0.0,ʌ,19,0,other,other,tera-eng,hindi,
70,0.0,θ,19,0,other,other,tera-eng,hindi,
71,0.0,ẽ,19,0,other,other,tera-eng,hindi,
0,0.0,SIL,19,1,other,other,tera-eng,hindi,
1,0.0,a,19,1,other,other,tera-eng,hindi,
2,0.0,aː,19,1,other,other,tera-eng,hindi,
3,0.0,b,19,1,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,19,1,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,19,1,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,19,1,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,19,1,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,19,1,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,19,1,other,other,tera-eng,hindi,
10,0.0,f,19,1,other,other,tera-eng,hindi,
11,0.0,h,19,1,other,other,tera-eng,hindi,
12,0.0,i,19,1,other,other,tera-eng,hindi,
13,0.0,iː,19,1,other,other,tera-eng,hindi,
14,0.0,j,19,1,other,other,tera-eng,hindi,
15,0.0,k,19,1,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,19,1,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,19,1,other,dental,tera-eng,hindi,
18,0.0,m,19,1,other,other,tera-eng,hindi,
19,0.0,n,19,1,other,dental,tera-eng,hindi,
20,0.0,o,19,1,other,other,tera-eng,hindi,
21,0.0,p,19,1,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,19,1,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,19,1,other,other,tera-eng,hindi,
24,0.0,r,19,1,other,dental,tera-eng,hindi,
25,0.0,r̩,19,1,other,dental,tera-eng,hindi,
26,0.0,s,19,1,other,dental,tera-eng,hindi,
27,0.0,spn,19,1,other,other,tera-eng,hindi,
28,0.0,t,19,1,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,19,1,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,19,1,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,19,1,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,19,1,other,other,tera-eng,hindi,
33,0.0,uː,19,1,other,other,tera-eng,hindi,
34,0.0,v,19,1,other,other,tera-eng,hindi,
35,0.0,w,19,1,other,other,tera-eng,hindi,
36,0.0,x,19,1,other,other,tera-eng,hindi,
37,0.0,z,19,1,other,dental,tera-eng,hindi,
38,0.0,ã,19,1,other,other,tera-eng,hindi,
39,0.0,ãː,19,1,other,other,tera-eng,hindi,
40,0.0,æ,19,1,other,other,tera-eng,hindi,
41,0.0,æː,19,1,other,other,tera-eng,hindi,
42,0.0,ŋ,19,1,other,other,tera-eng,hindi,
43,0.0,ũ,19,1,other,other,tera-eng,hindi,
44,0.0,ũː,19,1,other,other,tera-eng,hindi,
45,0.0,ɑ,19,1,other,other,tera-eng,hindi,
46,0.0,ɔ,19,1,other,other,tera-eng,hindi,
47,0.0,ɔː,19,1,other,other,tera-eng,hindi,
48,0.0,ɖ,19,1,voiced_unaspirated,retroflex,tera-eng,hindi,
49,0.0,ɖ̤,19,1,voiced_aspirated,retroflex,tera-eng,hindi,
50,0.0,ə,19,1,other,other,tera-eng,hindi,
51,0.0,ə̃,19,1,other,other,tera-eng,hindi,
52,0.0,ɛ,19,1,other,other,tera-eng,hindi,
53,0.0,ɡ,19,1,voiced_unaspirated,other,tera-eng,hindi,
54,0.0,ɡ̤,19,1,voiced_aspirated,other,tera-eng,hindi,
55,0.0,ɣ,19,1,other,other,tera-eng,hindi,
56,0.0,ɦ,19,1,other,other,tera-eng,hindi,
57,0.0,ɪ,19,1,other,other,tera-eng,hindi,
58,0.0,ɲ,19,1,other,other,tera-eng,hindi,
59,0.0,ɳ,19,1,other,retroflex,tera-eng,hindi,
60,0.0,ɹ,19,1,other,other,tera-eng,hindi,
61,0.0,ɹ̩,19,1,other,other,tera-eng,hindi,
62,0.0,ɽ,19,1,other,retroflex,tera-eng,hindi,
63,0.0,ɽ̥,19,1,other,retroflex,tera-eng,hindi,
64,0.0,ʂ,19,1,other,retroflex,tera-eng,hindi,
65,0.0,ʃ,19,1,other,other,tera-eng,hindi,
66,0.0,ʈ,19,1,voiceless_unaspirated,retroflex,tera-eng,hindi,
67,0.0,ʈʰ,19,1,voiceless_aspirated,retroflex,tera-eng,hindi,
68,0.0,ʊ,19,1,other,other,tera-eng,hindi,
69,0.0,ʌ,19,1,other,other,tera-eng,hindi,
70,0.0,θ,19,1,other,other,tera-eng,hindi,
71,0.0,ẽ,19,1,other,other,tera-eng,hindi,
0,0.0,SIL,19,2,other,other,tera-eng,hindi,
1,0.0,a,19,2,other,other,tera-eng,hindi,
2,0.0,aː,19,2,other,other,tera-eng,hindi,
3,0.0,b,19,2,voiced_unaspirated,other,tera-eng,hindi,
4,0.0,b̤,19,2,voiced_aspirated,other,tera-eng,hindi,
5,0.0,d,19,2,voiced_unaspirated,dental,tera-eng,hindi,
6,0.0,d̤,19,2,voiced_aspirated,dental,tera-eng,hindi,
7,0.0,d͡ʒ,19,2,voiced_unaspirated,other,tera-eng,hindi,
8,0.0,d͡ʒ̤,19,2,voiced_aspirated,other,tera-eng,hindi,
9,0.0,e,19,2,other,other,tera-eng,hindi,
10,0.0,f,19,2,other,other,tera-eng,hindi,
11,0.0,h,19,2,other,other,tera-eng,hindi,
12,0.0,i,19,2,other,other,tera-eng,hindi,
13,0.0,iː,19,2,other,other,tera-eng,hindi,
14,0.0,j,19,2,other,other,tera-eng,hindi,
15,0.0,k,19,2,voiceless_unaspirated,other,tera-eng,hindi,
16,0.0,kʰ,19,2,voiceless_aspirated,other,tera-eng,hindi,
17,0.0,l,19,2,other,dental,tera-eng,hindi,
18,0.0,m,19,2,other,other,tera-eng,hindi,
19,0.0,n,19,2,other,dental,tera-eng,hindi,
20,0.0,o,19,2,other,other,tera-eng,hindi,
21,0.0,p,19,2,voiceless_unaspirated,other,tera-eng,hindi,
22,0.0,pʰ,19,2,voiceless_aspirated,other,tera-eng,hindi,
23,0.0,q,19,2,other,other,tera-eng,hindi,
24,0.0,r,19,2,other,dental,tera-eng,hindi,
25,0.0,r̩,19,2,other,dental,tera-eng,hindi,
26,0.0,s,19,2,other,dental,tera-eng,hindi,
27,0.0,spn,19,2,other,other,tera-eng,hindi,
28,0.0,t,19,2,voiceless_unaspirated,dental,tera-eng,hindi,
29,0.0,tʰ,19,2,voiceless_aspirated,dental,tera-eng,hindi,
30,0.0,t͡ʃ,19,2,voiceless_unaspirated,other,tera-eng,hindi,
31,0.0,t͡ʃʰ,19,2,voiceless_aspirated,other,tera-eng,hindi,
32,0.0,u,19,2,other,other,tera-eng,hindi,
33,0.0,uː,19,2,other,other,tera-eng,hindi,
34,0.0,v,19,2,other,other,tera-eng,hindi,
35,0.0,w,19,2,other,other,tera-eng,hindi,
36,0.0,x,19,2,other,other,tera-eng,hindi,
37,0.0,z,19,2,other,dental,tera-eng,hindi,
38,0.0,ã,19,2,other,other,tera-eng,hindi,
39,0.0,ãː,19,2,other,other,tera-eng,hindi,
40,0.0,æ,19,2,other,other,tera-eng,hindi,
41,0.0,æː,19,2,other,other,tera-eng,hindi,
42,0.0,ŋ,19,2,other,other,tera-eng,hindi,
43,0.0,ũ,19,2,other,other,tera-eng,hindi,
